Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2017-10-23,Funny Games,1997,https://boxd.it/l3qr3,4,,"I like to think that the last 100 or so minutes are basically a better elaboration of the feeling we get from those great 5 initial ones. What an opening. You <b>know</b> what is coming.

There are many horrors ahead, none more effectively displayed than that of complete shock, then utter desperation: a painstakingly long scene that is nothing short of unbearable. The other horrors and games also find the target, but not as well. You are attacked intellectually, but rarely emotionally.

The ending, also, is great. That smile, the aggression of the song. Paul is the stuff of nightmares.",,2017-10-22
2017-11-06,Oldboy,2003,https://boxd.it/lpQV3,5,Yes,As magnificent as I remembered.,"plane, travel",2017-11-05
2017-11-09,Brawl in Cell Block 99,2017,https://boxd.it/luD7f,4,,INTENSE,cinema,2017-11-08
2017-11-13,A Ghost Story,2017,https://boxd.it/lAps1,3,,"There is so much to love in this film, so many great choices, such skilled execution. There are a few scenes specially that I will remember for a long time, their melancholic beauty impossible to ignore.

Unfortunately though the film tries to do too much, to the point that some elements go very wrong and that others are just uninteresting. There are also some choices concerning how to unfold, and what to have in, the plot that work against the experience. Pity.",,2017-11-10
2017-11-13,The Room,2003,https://boxd.it/lAqOn,1,,It's impressive what you can achieve when you try to do something truly bad.,"youtube, friend's",2017-11-11
2017-11-13,The Florida Project,2017,https://boxd.it/lAqT3,2.5,,"I was kinda happy about it, even if not thrilled, but the ending was too much of a disappointment.",cinema,2017-11-12
2017-11-20,Kill Me Please,2015,https://boxd.it/lLxA5,2.5,,Great ending though.,female-director,2017-11-18
2017-11-23,Lady Bird,2017,https://boxd.it/lQz1h,3.5,,"Beautifully told, never loses you. Funny and vibrant, as well as heartfelt and sensitive. Lady Bird is cool, but it's her mother that shines and has the most powerful scene.","cinema, female-director",2017-11-22
2017-11-24,Jin-Roh: The Wolf Brigade,1999,https://boxd.it/lRwxh,2,,This one is a mixed bag. There are cool elements as well as silly and ineffective ones. The latter unfortunately have the upper hand.,animation,2017-11-23
2017-11-25,American Made,2017,https://boxd.it/lT6r7,2.5,,Feels like watching the less interesting part of a story.,,2017-11-24
2017-11-25,Fast & Furious 6,2013,https://boxd.it/lTt1r,2.5,,"A bit disappointing after the awesomeness of Fast Five, but has its moments.",,2017-11-24
2017-11-26,Hunt for the Wilderpeople,2016,https://boxd.it/lUqWL,4,,15min in I was completely hooked up. This film is everything.,cried,2017-11-24
2017-11-26,Dredd,2012,https://boxd.it/lVFeh,3.5,,"That's my kind of film. I cannot resist the ""I AM THE LAW"" punchline. I love the high, the survival concept, the ruthlessness, the escalation, the lower half of Karl Urban scowl.",,2017-11-25
2017-12-03,Mad Max: Fury Road,2015,https://boxd.it/m8riv,4.5,Yes,"<a href=""https://letterboxd.com/hbarbosa/film/mad-max-fury-road/"">Prior review: ★★★★½</a>

This is heaven.

""One bullet, one man.""",,2017-12-02
2017-12-04,Magnolia,1999,https://boxd.it/maBUt,4,,"Sprawling.

So many things, it is incredible that it worked. I can't believe I ended up loving every character in this, every arc. Everybody shines. Julianne Moore and Tom Cruise are everything. ",,2017-12-03
2017-12-06,"Three Billboards Outside Ebbing, Missouri",2017,https://boxd.it/mddHh,2.5,,"It started well but then slowly but surely got less and less engaging. Frances McDormand and Woody Harrelson are very, very good, but there is only so much they can do.",cinema,2017-12-04
2017-12-15,Star Wars: The Force Awakens,2015,https://boxd.it/mtacd,3,Yes,"Less good than I remembered. 

After that nice start (which was not near as impactful this time) the middle hour is pretty disheartening. The dialogue is often embarrassing. But the last half an hour is so good that saves it all.

The best thing, however, of course, is Adam Driver ♥♥♥",,2017-12-13
2017-12-16,The Killing of a Sacred Deer,2017,https://boxd.it/mv5if,4.5,,Mesmerizing. Brutal. Gorgeous. What a cast.,,2017-12-15
2017-12-17,Star Wars: The Last Jedi,2017,https://boxd.it/mwA1B,2.5,,"Well, that was disappointing.

I was quite hopeful for this one. Even though I started worrying after a bit of a dull beginning, the film quickly recovered with that touching and thrilling bomber scene. But alas, it was an empty promise.

The movie drags on through a lot of plot and exposition, painstakingly eroding all kind of actual engagement you could have with it. There are some outstanding moments in the last third (mostly visually, mind you), and it's nice to see such an excellent cast, but overall most of the film feels like, as Richard Brody <a href=""https://www.newyorker.com/culture/richard-brody/star-wars-the-last-jedi-reviewed"">put it</a>:
<blockquote> (...) applied to the movie’s plot, (...) stuck onto it, inconsequentially, to add a nub of psychological conflict; like so much else in the movie, it’s a conspicuously crafted, compulsory detail to stoke a preprogrammed response in viewers. Like most of the movie’s twists and details, it provokes the feeling of subjection to stimuli like a movie-theatre lab rat.</blockquote>
Given that the first film was nice but flawed and the second is very flawed but kinda somewhat nice, count me as not that hopeful for the next one.",cinema,2017-12-16
2017-12-19,Stronger,2017,https://boxd.it/mBtX9,3,,"Much better than I expected, even great at moments. It falters a bit with the resolutions, but it still holds up. Gyllenhaal and Maslany are outstanding as the lead couple, I was completely hooked up. I love the last scene.","airport, travel",2017-12-18
2017-12-20,Mudbound,2017,https://boxd.it/mCm1p,2.5,,Messy but sincere. It gets there eventually.,"netflix, female-director",2017-12-19
2017-12-22,Atomic Blonde,2017,https://boxd.it/mGuFF,2.5,,"Could have given 6 rather than 5 just for the stairs scene and Theron's eyes, but the mess and ineffectiveness of the rest of the film is too much.","travel, samantha's",2017-12-21
2017-12-26,The Club,2015,https://boxd.it/mNZfH,3,,"I was very impressed by the first half an hour, but then the film chose to develop a plot rather than just take us through the harrowing experience of getting close to monsters. It still works, but in a much less effective way.","travel, samantha's",2017-12-24
2017-12-28,Princess Mononoke,1997,https://boxd.it/mSYaL,3.5,Yes,"I think now I have seen this film enough times to accept that I don't consider it <i>that</i> good. It <i>is</i> very, very good, but nothing more.

The first 20 minutes are mesmerizing, greatly setting up the tone and the main character. But then Ashitaka goes into the Deer God's woods and it feels like something slips away. While the wolf and boar gods are tangible and engaging, the Deer God is utterly uninteresting to me. Since so much of the plot revolves around it, including the whole ending sequence, a good part of the film loses its appeal.

And let's talk about that ending. A great thing in this film is how it presents the motivation of its characters. There is no right or wrong, just beings, people or gods, trying to survive. Eboshi is not evil. She is greedy, sure, but destroying the woods is a necessary condition for her's and her people's livelihood. The conflict is only natural, and very well developed. However, the film changes focus towards the last third: Eboshi and Jiko launch themselves into a quest for the Deer God's head, eventually involving all characters in a frenetic race and setting up an apocalyptic chain of events that provides an ending. As the Deer God dies, the woods are reborn, Ashitaka is cured, and no animosity seems to remain between parties. All existing conflicts are resolved in the most unsatisfactory way: by being voided, stripped of their reason to exist. It's all beautifully told and in a quite spectacular manner, but nevertheless disappointing.","travel, samantha's, animation",2017-12-27
2018-01-01,20th Century Women,2016,https://boxd.it/n3lQZ,2,,"I feel like this film failed in pretty much everything it tried to do, despite having its moments.","travel, samantha's",2017-12-31
2018-01-13,Blade of the Immortal,2017,https://boxd.it/nAg0l,2.5,,"It starts sublimely but proceeds to become a cumbersome collection of (great) hack-'em-ups. It's fun but dragging.

I was pretty surprised however with how much of the manga shows up in the film. It's cool to see the characters onscreen, but it's really just too much, ends up clogging the film. ",,2018-01-11
2018-01-14,Battle of the Sexes,2017,https://boxd.it/nDbjD,2,,"I like Emma Stone and Steve Carell, but there is little else to enjoy here. The summary I read a while ago about these historical events was barely less entertaining than this film, and blissfully shorter to consume.",female-director,2018-01-12
2018-01-15,Paddington,2014,https://boxd.it/nG0lp,3.5,,"Hard to believe how good this is, specially because it could have been <b>much</b> better if not for Kidman's plotline.",,2018-01-14
2018-01-22,Call Me by Your Name,2017,https://boxd.it/nW43B,4.5,,"The watershed moment of this film, from ""why should I care"" to ""I'll follow you wherever you go"", is the first, at least the first I remember, closeup on Elio: it happens as he smokes and watches, jealously and earnestly, Oliver dancing. Chalamet casts a spell on you and never lets you go.

The rest of the film works somewhat similarly: some inconsequential plot development punctuated by moments of such intensity that you are elated beyond what you thought possible. All these moments are built around the acting: Chalamet, specially, and Hammer make you care about these characters as if your life depended on it; Stuhlbarg and his expressions are everything, and when he finally speaks you listen, you care.

Beautiful story, beautifully told, superbly acted.","cinema, cried",2018-01-19
2018-01-22,Paddington 2,2017,https://boxd.it/nWGFj,4,,"Funny how in the first film the adventurous part was the least interesting while in this film they turned it into the most interesting one, around which everything else revolved.  The only thing to fault about this sequence is that sometimes the jokes don't work and are simply silly, but this happens mostly in the beginning: as the plot thickens the rest fits into place and we can just enjoy Paddington, the acting, the fun, the tenderness, Paddington. It's hard to believe how much fun Paddington can be.

But the greatest win of this film is somehow managing to suspend your cynicism and having you believe that if you are kind and polite, the world will be right.",cinema,2018-01-20
2018-01-27,Phantom Thread,2017,https://boxd.it/o6Y6V,4.5,,I'm in love.,cinema,2018-01-26
2018-01-28,Hanna,2011,https://boxd.it/o8q4l,2,,"This started very well but went on to become a messy ordeal. The casting is great and there are numerous amazing shots and high concepts, but it's all wasted in a narrative more worried in throwing at you every possible element in an impactful manner than in just telling a story. The film tries too hard and it shows.",,2018-01-26
2018-02-05,Furious 7,2015,https://boxd.it/oq82H,2.5,,"I almost stopped watching when a character said ""life is binary, zeros and ones."" That's the thing with this movie: the dialogue is unreal, only occasionally funny, the narrative is preposterous, feels overlong, but, somehow, it still works. And it works because it amazes, oh it does. Incredible what you can achieve when you are bold and shameless.

Of course, I still miss the grounded awesomeness of Fast Five, but this is what we have, so I'll take it.

The ending is very touching, with the inevitable goodbye to Brian. They really aced that.
",,2018-02-02
